no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
2420,2021-09-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117921.1,USD,2452.5,Kg.,2741.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2420,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2423,2021-09-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID,,United States,3576.0,3844.8,USD,5.45,Kg.,6.06,Kg.,0.0,,24 XPRSARS-COV2-10 KIT XPRESS SARS COV 2 10 TEST,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2423,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2431,2021-09-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIGNOSTICS CORP,,United States,2827.4,3083.2,USD,0.87,Kg.,6.08,Kg.,0.0,,15.00 PC KIT COBAS LIAT SARS-COV-2/FLU CTL,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2431,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2445,2021-09-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MAN MEDICAL PHARMA AND DIAGNOSTICS,"31 APPLE ST. AIRPORT SUBD. PENGUE  RUYU TUGUEGARAO CITY, CAGAYAN",PH - Philippines,8069267,.,ALLAN@MEDTEK.COM.PH,.,INFOPIA CO. LTD,,South Korea,203640.0,215285.6,USD,276.5,Kg.,276.5,Kg.,0.0,," INFOPIA GENEFINDER  DIAGNOSTIC REAGENT: COVID-19 PLUS REALAMP KIT  IFMR-45  , HLA-ABCDRB1DQ EWALAMP KIT_ABF  IFMR-20",5,PACKAGE,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2445,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2446,2021-09-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117921.1,USD,2452.5,Kg.,2722.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2446,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2483,2021-09-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,AITBIOTECH PTE LTD,,Singapore,600.0,642.9,USD,7.0,Kg.,8.0,Kg.,0.0,,5PCS ABTES QD COVID -19 QPCR KIT (20),0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2483,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2511,2021-09-07 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",UC BIOSCIENCES INC.,"U-1904 THE ORIENT SQUARE F ORTIGAS JR RD ORTIGAS CENTER SAN ANTONIO, PASIG",PH - Philippines,7982408,.,UCBIOSCIENCES03@GMAIL.COM,.,HANGZHOU BIOTEST BIOTECH CO LTDLTD,,China,65000.0,71061.7,USD,603.9,Kg.,665.0,Kg.,0.0,,"28 CARTONS OF COVID-19 ANTIGEN RAPID TEST CASSETTE (NASOPHARYNGEAL SWAB) QUANTITY 50,000 PCS",28,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2511,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2528,2021-09-07 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOLOGIC LIFE SCIENCES CORP.,.,PH - Philippines,.,.,.,.,BIONOTE INC.,,South Korea,30000.0,32255.6,USD,150.0,Kg.,179.0,Kg.,0.0,,NOWCHECK COVID-19 AG TEST (25TESTS/KIT),10,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2528,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2548,2021-09-07 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,28125.0,30670.5,USD,143.0,Kg.,149.0,Kg.,0.0,,41FK10 PANBIO COVID 19 AG RAPID T DEVICE 25T NP 250 EA,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2548,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2568,2021-09-07 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,USTAR BIOTECHNOLOGIES HANGZHOU LTD,,China,16000.0,21116.5,USD,342.0,Kg.,380.0,Kg.,0.0,,DIAGNOSTIC KIT FOR NOVEL CORONAVIRUS 2019 NCOV,16,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2568,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2572,2021-09-07 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,337.5,368.1,USD,1.02,Kg.,2.0,Kg.,0.0,,41FK11 PANBIO COVID 19 AG RAPID T DEVICE 25T NS 3 EA,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2572,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2599,2021-09-07 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,LUMIQUICK DIAGNOSTICS INC,,United States,3600.0,4226.8,USD,86.88,Kg.,108.6,Kg.,0.0,,3000PCS QUICKPROFILE 2019-NCOV IGG/IGM TEST CARD,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2599,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2720,2021-09-06 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH,DOSLF ",,Germany,175145.6,187179.0,USD,671.33,Kg.,935.8,Kg.,0.0,,09327592043  SARS-COV-2 RAPID AG TEST 25T. VARIANT 2,31,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2720,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2753,2021-09-06 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SDBIOSENSOR INC,,South Korea,40000.0,48854.4,USD,1733.0,Kg.,2067.33,Kg.,0.0,,STANDARD TM Q COVID-19 AG -4000,133,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2753,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2759,2021-09-06 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,800000.0,878000.0,USD,4395.0,Kg.,4694.0,Kg.,0.0,,41FK11 PANBIO COVID 19 AG RAPID T DEVICE 25T NS 8000 EA,21,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2759,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2765,2021-09-06 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH,DOSLF ",,Germany,175145.6,187179.0,USD,671.33,Kg.,940.0,Kg.,0.0,,09327592043  SARS-COV-2 RAPID AG TEST 25T. VARIANT 2,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2765,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2778,2021-09-06 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SDBIOSENSOR INC,,South Korea,16000.0,19541.8,USD,640.0,Kg.,746.67,Kg.,0.0,,STANDARD TM Q COVID-19 AG NASAL-1600,54,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2778,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2790,2021-09-06 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LINA FE J. YAP,.,PH - Philippines,.,.,.,.,PRIORITY MAIL EXPRESS,,Singapore,268.2,290.4,USD,2.44,Kg.,2.54,Kg.,0.0,,2 PCSCOVID-19 ANTIGEN SELF TEST-KIT,1,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2790,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2791,2021-09-06 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",OMNIBUS BIO-MEDICAL SYSTEMS INC.,"4TH FLOOR WILSON CORPORATE CENTER 225 WILSON STREET GREENHILLS, SAN JUAN CITY",PH - Philippines,7224607,.,VAN@OMNIBUS.PH,.,SANSURE BIOTECH INC.,,China,36450.0,40069.9,USD,437.0,Kg.,488.0,Kg.,0.0,,3645 PCS OF NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLUORESCENCE PROBING),19,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2791,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2792,2021-09-06 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH,DOSLF ",,Germany,175145.6,187179.0,USD,671.33,Kg.,937.0,Kg.,0.0,,09327592043  SARS-COV-2 RAPID AG TEST 25T. VARIANT 2,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2792,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2898,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SANSURE BIOTECH INC,,China,3180.0,3966.8,USD,6.36,Kg.,43.0,Kg.,0.0,,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLOURESCENCE PROBING),2,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2898,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2915,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHARMALLY PHARMACEUTICAL,.,PH - Philippines,.,.,.,.,BGI HEALTH HK COMPANY LIMITED,,Hong Kong,1250000.0,1301020.0,USD,130.0,Kg.,849.0,Kg.,0.0,,"5000 SETS, REAL-TIME FLUORESCENT RT-PCR KIT FOR DETECTING 2019-NCOV",4,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2915,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2970,2021-09-03 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TOTAL POWER  INCORPORATED,"UNIT 201 ALABANG BUSINESS TOWER 1216 ACACIA AVE MADRIGAL BUSINESS PARK, MUNTINLUPA CITY",PH - Philippines,028420066,.,ANN.MISA@I-TOTAL-NET.COM,.,VIVACHEK BIOTECH (HANGZHOU),,China,6600.0,7048.3,USD,41.0,Kg.,49.0,Kg.,0.0,,3000 PCS VCD16-01-011 VIVADIAG PRO SARS-COV-2 AG RAPID TEST,5,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2970,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
2984,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ASSURANCE CONTROLS TECH. CO INC,"UNIT 1710 ANNAPOLIS WILSHIRE PLAZA, 11 ANNAPOLIS ST., GREENHILLS, SAN JUAN",PH - Philippines,6327224580,.,MBSRONQUILLO@ASSURANCECONTROLS.COM,.,ZYBIO INC,,China,4320.0,4542.7,USD,2.0,Kg.,31.0,Kg.,0.0,,15KIT OF MOLACCU SARS COV-2 MULTIPLEX VARIANTS PCR KIT 96T/KIT,1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2984,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3078,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,1169.3,1231.4,USD,1.32,Kg.,2.73,Kg.,0.0,,09289291190 ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3078,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3109,2021-09-02 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC.,,South Korea,10300.0,12627.9,USD,360.0,Kg.,420.0,Kg.,0.0,,STANDARD TM Q COVID -19 AG NASAL-600 STANDARD TM Q COVID -19 AG TEST NASAL-330 STANDARD TM COVID-19 NASAL SWABS ONLY(FOC-VALUE FOR CUSTOMS ONLY)-1000,30,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3109,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3112,2021-09-02 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC.,,South Korea,30000.0,36780.3,USD,1300.0,Kg.,1500.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG TEST-3000,100,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3112,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3114,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,306.8,323.2,USD,0.35,Kg.,0.72,Kg.,0.0,,09289313190  ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3114,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3135,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117775.9,USD,2452.5,Kg.,2769.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3135,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3188,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117775.9,USD,2452.5,Kg.,2785.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3188,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3200,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SHENZHEN FEIYA BIOMEDICAL TECHNOLOGY CO LTD,,China,4800.0,5423.1,USD,89.0,Kg.,96.0,Kg.,0.0,,SARS COV2 ANTIGEN  TEST KIT 4000pcs,7,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,3200,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3231,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",WILFREDO VELASCO,.,PH - Philippines,.,.,.,.,ARLENE HOPKINS,,United States,204.0,297.2,USD,3.01,Kg.,3.01,Kg.,0.0,,12 PCS BINAX COVID HOME TEST KITS,0,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3231,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3243,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,12331.7,12986.3,USD,13.91,Kg.,28.84,Kg.,0.0,,09289267190  ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3243,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3338,2021-09-01 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BREEZMAN MARKETING,"35 KATANGIAN STREET BATASAN HILLS, QUEZON CITY",PH - Philippines,4040272,.,BREEZMANMARKETING@GMAIL.COM,.,SUGENTECH INC,,South Korea,6325.0,7743.3,USD,193.2,Kg.,276.0,Kg.,0.0,,"5,500PCS SGTI-FLEX COVID-19 AG",21,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3338,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
3370,2021-09-01 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BREEZMAN MARKETING,"35 KATANGIAN STREET BATASAN HILLS, QUEZON CITY",PH - Philippines,4040272,.,BREEZMANMARKETING@GMAIL.COM,.,ZHENJIANG FAIRTRADE E COMMERCE CO LTD,,China,7920.0,10391.6,USD,248.5,Kg.,355.0,Kg.,0.0,,"7,200PCS COVID-19 ANTIGEN RAPID TEST (LATEX)",25,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3370,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx
