no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
6015,2021-03-12 03:00:00,38220090,Other,TRANSLATIONAL HEALTH SCIENCE AND TECHNOLOGY INSTITUTE,.,IN - India,.,.,.,.,DIAGNOVATION TECHNOLOGIES INC.,,United States,0.0,389.0,USD,0.0,,0.0,,1.0,NOS,(LAB. CONSUMABLES)SARS-COV-2 NUCLEOCAPSID (N) PROTEIN ANTIBODY BIOTIN CONJUGATED-(RUO)(600-406-MS4)F,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2002,India 2021-version9-tiers.csv
6087,2021-03-12 03:00:00,38220090,Other,EVERON LIFE SCIENCES,.,IN - India,.,.,.,.,RAYBIOTECH LIFE INC,,United States,0.0,149.0,USD,0.0,,0.0,,1.0,NOS,"230-01124-100,RECOMBINANT SARS-COV-2 MEMBRANE GLYCOPROTEIN,C-TERMINAL, 100 UG(LAB REGEANT FOR RESEAR",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2003,India 2021-version9-tiers.csv
6109,2021-03-12 03:00:00,38220090,Other,TRANSLATIONAL HEALTH SCIENCE AND TECHNOLOGY INSTITUTE,.,IN - India,.,.,.,.,DIAGNOVATION TECHNOLOGIES INC.,,United States,0.0,442.0,USD,0.0,,0.0,,1.0,NOS,(LAB. CONSUMABLES)SARS-COV-2 NUCLEOCAPSID (N) PROTEIN ANTIBODY- (RUO)200-401-MS4)(FOR R & D PURPOSE),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2004,India 2021-version9-tiers.csv
6187,2021-03-11 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,948.0,EUR,0.0,,0.0,,12.0,NOS,EP-Y0001076_LOSARTAN FOR SYSTEM SUITABILITY (0.002 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2005,India 2021-version9-tiers.csv
6285,2021-03-11 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,79.0,EUR,0.0,,0.0,,1.0,NOS,EP-Y0001062_LOSARTAN POTASSIUM (50 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2006,India 2021-version9-tiers.csv
6306,2021-03-11 03:00:00,38220090,Other,EVERON LIFE SCIENCES,.,IN - India,.,.,.,.,SIGNALCHEM BIOTECH INC.,,Canada,0.0,179.0,USD,0.0,,0.0,,1.0,PCS,ANTI 2019-NCOV SPIKE PROTEIN HLGG ANTIBODY CAT.C19S1-60H-100LOT NO. S3535-3 100UG (LAB REAGENT FOR R,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2007,India 2021-version9-tiers.csv
6309,2021-03-11 03:00:00,38220090,Other,BIOLOGICAL E LTD,"18/1&3 Azamabad, 500020","IN - Hyderabad, Andhra Pradesh",27617831,.,info@biologicale.com,www.biologicale.com,M/S. NATIONAL INSTITUTE FOR BIOLOGI,,United Kingdom,0.0,0.0,GBP,0.0,,0.0,,1.0,NOS,RESEARCH REAGENT FOR ANTI-SARS -COV-2 AB,0,,,,,,HYDERABAD ACC (INHYD4),,,,0,,,,,,,,,,,2008,India 2021-version9-tiers.csv
6328,2021-03-11 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER SINGAPORE PTE LTD,,United States,0.0,1344.0,USD,0.0,,0.0,,0.2,KGS,"SDX-66340- DIRECTDETECT# SARS-COV-2 RT-PC (REAGENTS,DIAG,POLY CHAIN R) (BATCH NO. K20064) (QTY: 1 NO",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,2009,India 2021-version9-tiers.csv
6342,2021-03-11 03:00:00,38220090,Other,EVERON LIFE SCIENCES,.,IN - India,.,.,.,.,SIGNALCHEM BIOTECH INC.,,Canada,0.0,179.0,USD,0.0,,0.0,,1.0,PCS,ANTI 2019-NCOV N-PROTEIN HLG ANTIBODY CAT.C19NP-60H-100 LOTNO. S3452-9 100UG (LAB REAGENT FOR R&D PU,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2010,India 2021-version9-tiers.csv
6373,2021-03-11 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,79.0,EUR,0.0,,0.0,,1.0,NOS,EP-Y0001389_CANDESARTAN CILEXETIL FOR SYSTEM SUITABILITY (10 MG)-(PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2011,India 2021-version9-tiers.csv
6629,2021-03-11 03:00:00,38220090,Other,EVERON LIFE SCIENCES,.,IN - India,.,.,.,.,SIGNALCHEM BIOTECH INC.,,Canada,0.0,223.0,USD,0.0,,0.0,,1.0,PCS,ANTI2019-NCOV SPIKE PROTEIN HLG ANTIBODY HRP CONJUGATED CAT.C19S1-60DH-100 LOT NO. X3466-2 100UG(LAB,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2012,India 2021-version9-tiers.csv
6692,2021-03-11 03:00:00,38220019,Other,AUROBINDO PHARMA LIMITED,"Plot No.2, Maitrivihar, Behind Maitrivanam, Ameerpet, 500038",IN - Hyderabad/Andhra Pradesh,3741083/84,.,"exim@aurobindo.com, ravikumarm@aurobindo.com",www.aurobindo.com,NATIONAL INSTITUTE FOR BIOLOGICAL,"STANDARDS AND CONTROL HEALTH PROTECTION AGENCY, BLANCHE LANE,SOUTH MIMMS,POTTERS BAR, HERTS,EN6 3QG, UNITED KIN",United Kingdom,0.0,170.0,GBP,0.0,,0.0,,2.0,NOS,GLASS VIALS OF SCIENTIFIC REFERENCE STANDARDS FOR LABORATORYUSE:20/162 NISC ANTI-SARS-COV-2 ANTIBODY,0,,,,,,HYDERABAD ACC (INHYD4),,,,0,,,,,,,,,,,2013,India 2021-version9-tiers.csv
7037,2021-03-11 03:00:00,38220090,Other,EVERON LIFE SCIENCES,.,IN - India,.,.,.,.,SIGNALCHEM BIOTECH INC.,,Canada,0.0,223.0,USD,0.0,,0.0,,1.0,PCS,ANTI2019-NCOV N-PROTEIN HLG ANTIBODY HRP CONJUGATED CAT.C19NP-60DH-100 LOT NO. X3397-14 100UG (LAB R,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2014,India 2021-version9-tiers.csv
7149,2021-03-11 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER SINGAPORE PTE LTD,,United States,0.0,1344.0,USD,0.0,,0.0,,0.2,KGS,"SDX-66341- SARS-COV-2 NUCLEIC ACID DETECT (REAGENTS, DIAG,POLY CHAIN R) (BATCH NO.K20065) (QTY: 1 NO",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,2015,India 2021-version9-tiers.csv
7241,2021-03-11 03:00:00,38220019,Other,AUROBINDO PHARMA LIMITED,"Plot No.2, Maitrivihar, Behind Maitrivanam, Ameerpet, 500038",IN - Hyderabad/Andhra Pradesh,3741083/84,.,"exim@aurobindo.com, ravikumarm@aurobindo.com",www.aurobindo.com,NATIONAL INSTITUTE FOR BIOLOGICAL,"STANDARDS AND CONTROL HEALTH PROTECTION AGENCY, BLANCHE LANE,SOUTH MIMMS,POTTERS BAR, HERTS,EN6 3QG, UNITED KIN",United Kingdom,0.0,371.0,GBP,0.0,,0.0,,1.0,NOS,GLASS VIALS OF SCIENTIFIC REFERENCE STANDARDS FOR LABORATORYUSE:20/B770 ANTI-SARS-COV-2 VERIFICATION,0,,,,,,HYDERABAD ACC (INHYD4),,,,0,,,,,,,,,,,2016,India 2021-version9-tiers.csv
7339,2021-03-11 03:00:00,38220019,Other,"INVITROGEN BIOSERVICES INDIA P.LTD,","Ground Floor, Citius, First Technology Place, No.3, Export Promotion Indus","IN - Trial Park, Whitefield, Bangalore",41785400,.,nagabushana.reddy@lifetech.com,www.lifetech.com,LIFE TECHNOLOGIES CORPORATION,7302 GOVERNORS WAY FREDERICK MD 217 04 USA 0 UNITED STATES,United States,0.0,47313.0,INR,0.0,,0.0,,3.0,NOS,A48102 EACH TQPATH COVID-19-CE-IVD1000X KT(LABORATORY REAGENTS OTHER) (DIAGNOSTIC USE),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2017,India 2021-version9-tiers.csv
7630,2021-03-10 03:00:00,38220090,Other,VISHAT DIAGNOSTIC PVT. LTD.,"23 & 24, Gaurav Garden, Opp.Sai, Petrol Pump, Mira-Bhayander Rd, 401107","IN - Mira Rd (E), Thane, Maharashtra.",28126590 28126591/6592 1428,.,viscor@vsnl.net,.,TORONTO BIOSCIENCE,,Canada,0.0,3750.0,USD,0.0,,0.0,,25.0,PCS,#41A240R HIGH SENSITIVE ARS-COV-2 S1RBD IGG ELISA 250G (ELISA KIT FOR RESEARCH USE),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2018,India 2021-version9-tiers.csv
7766,2021-03-10 03:00:00,38220090,Other,ROCHE DIAGNOSTICS INDIA PVT.LTD.,"Plot No. 114 Roadx No.15, Midcandheri (East)",IN - Mumbai,.,.,guido.sander@roche.com,www.roche.com,ROCHE DIAGNOSTICS INTERNATIONAL LTD,"DIAGNOSTICS FINANCE & IC SUPPLY (60 09), FORRENSTRASSE 2, CH-6343 ROTKR EUZ, Switzerland Switzerland",Germany,0.0,30716.0,INR,0.0,,0.0,,14.0,PCS,ANTI SARS-COV-2 S CS ELECSYS - 09289291190(LABORATORY REAEENT),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,2019,India 2021-version9-tiers.csv
7955,2021-03-10 03:00:00,38220090,Other,NATIONAL INSTITUTE OF IMMUNOLOGY,"Jnu Complex, Aruna Asaf Ali Marg",IN - New Delhi,.,.,.,.,BIOLEGEND INC,,United States,0.0,581.0,USD,0.0,,0.0,,1.0,NOS,793806 BIOTINYLATED RECOMBINANT SARS COV 2S PROTEIN S1 LABORATORY REAGENTS (FOR RESEARCH PURPOSE),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2020,India 2021-version9-tiers.csv
8010,2021-03-10 03:00:00,38220090,Other,INTAS PHARMACEUTICALS LTD.,"2Nd Floor, Chinubhai Centre, Off.Nehru Bridge, Ashram Road, 380009","IN - Ahmedabad, Gujarat",(079) 6576655,.,"intas@ad1.vsnl.net.in, export@intaspharma.com",www.intaspharma.com,M/S. GLOBAL LIFE SCIENCES SOLUTIONS SINGAPORE PTE,,Sweden,0.0,118.0,USD,0.0,,0.0,,2.0,NOS,"DRYSTRIP COVER FLUID, 1000 ML",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,2021,India 2021-version9-tiers.csv
8302,2021-03-10 03:00:00,38220090,Other,ROCHE DIAGNOSTICS INDIA PVT.LTD.,"Plot No. 114 Roadx No.15, Midcandheri (East)",IN - Mumbai,.,.,guido.sander@roche.com,www.roche.com,ROCHE DIAGNOSTICS INTERNATIONAL LTD,"DIAGNOSTICS FINANCE & IC SUPPLY (60 09), FORRENSTRASSE 2, CH-6343 ROTKR EUZ, Switzerland Switzerland",Germany,0.0,18240.0,INR,0.0,,0.0,,12.0,PCS,ANTI-SARS COV-2 S PC ELECSYS - 09289313190(LABORATORY REAEENT),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,2022,India 2021-version9-tiers.csv
8344,2021-03-10 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,LABGENOMICS CO. LTD,,South Korea,0.0,126000.0,EUR,0.0,,0.0,,1000.0,PCS,(COVID-19 TESTING KITS) LABGUN TM COVID 19 ExoFast RT-PCR KIT(DIAGNOSTIC REAGENTS),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2023,India 2021-version9-tiers.csv
8445,2021-03-09 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,79.0,EUR,0.0,,0.0,,1.0,NOS,EP-Y0001405_OLMESARTAN MEDOXOMIL (100 MG) - (PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2024,India 2021-version9-tiers.csv
8526,2021-03-09 03:00:00,38220019,Other,ALPINE BIOMEDICALS PRIVATE LIMITED,.,IN - India,.,.,.,.,SENBT CO. LTD.,,China,0.0,43750.0,USD,0.0,,0.0,,350.0,MGS,"MONOCLONAL ANTIBODY,CAT#B940,RAW MATERIAL FOR COVID-19 BATCH20210103 D/M 08/01/2021 D/E.07/01/2023(D",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2025,India 2021-version9-tiers.csv
8539,2021-03-09 03:00:00,38220019,Other,ALPINE BIOMEDICALS PRIVATE LIMITED,.,IN - India,.,.,.,.,SENBT CO. LTD.,,China,0.0,56250.0,USD,0.0,,0.0,,450.0,MGS,"MONOCLONAL ANTIBODY, CAT#B939,RAW MATERIAL FOR COVID-19,BATCH 20210105 D/M.11/01/2021 D/E.10/01/2026",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2026,India 2021-version9-tiers.csv
8606,2021-03-09 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER,,Finland,0.0,225102.0,USD,0.0,,0.0,,30.0,KGS,(COVID KIT)3501-0010- SARS-COV-2 RT-QPCR REAGENT KIT (BATCHNO: 1068727101) (EXP DT: 30.11.2021) (MD1,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,2027,India 2021-version9-tiers.csv
8746,2021-03-09 03:00:00,38220019,Other,BIO MERIEUX INDIA PVT.LTD.,"A-32, Mohan Co-Operative Industrialarea,",IN - New Delhi,.,.,biomerieux@gmail.com,.,BIOMERIEUX S. A,,France,0.0,4017228.0,INR,0.0,,0.0,,170.0,NOS,SARS-COV-2 R-GENE (COVID-19 TESTING KIT),0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2028,India 2021-version9-tiers.csv
8762,2021-03-09 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,"SIEMENS HEALTHCARE DIAGNOSTICS, INC",". DX WALPOLE, 333 CONEY STREET, EAS T WALPOLE MA 02032-1597 0 UNITED STATES",United States,0.0,1986.0,USD,0.0,,0.0,,50.0,PCS,"(CLIA DIAGNOSTIC KITS) CENTAUR COV2T 100T, 11206710 (List 4, S/N:57)",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2029,India 2021-version9-tiers.csv
8824,2021-03-09 03:00:00,38220090,Other,GLOBION INDIA PRIVATE LIMITED,"5Th Floor, Jaya Enclave, 1057, Avinashi Road, 641018",IN - Coimbatore/Tamil Nadu,0422-4343000,.,anandmurthy@sugunapoultry.com,www.sugunapoultry.com,CHARLES RIVER,251 BALLARDVALE ST.WILLINGTON MA. 01887 USA 0 US,United States,0.0,75.0,USD,0.0,,0.0,,0.0,KGS,"ROUS SARCOMA VIRUS (RAV) B - TISSUE CULTURE 1 ML LYOPHILIZED(QTY : 1 NOS, UNIT PRICE EACH :USD 75.48",0,,,,,,HYDERABAD ACC (INHYD4),,,,0,,,,,,,,,,,2030,India 2021-version9-tiers.csv
8923,2021-03-09 03:00:00,38220090,Other,GLOBION INDIA PRIVATE LIMITED,"5Th Floor, Jaya Enclave, 1057, Avinashi Road, 641018",IN - Coimbatore/Tamil Nadu,0422-4343000,.,anandmurthy@sugunapoultry.com,www.sugunapoultry.com,CHARLES RIVER,251 BALLARDVALE ST.WILLINGTON MA. 01887 USA 0 US,United States,0.0,75.0,USD,0.0,,0.0,,0.0,KGS,"ROUS SARCOMA VIRUS (RAV) A - TISSUE CULTURE 1 ML LYOPHILIZED(QTY : 1 NOS, UNIT PRICE EACH :USD 75.48",0,,,,,,HYDERABAD ACC (INHYD4),,,,0,,,,,,,,,,,2031,India 2021-version9-tiers.csv
9152,2021-03-09 03:00:00,38220090,Other,SIEMENS HEALTHCARE PRIVATE LIMITED,"130, Pandurang Budhkar Marg,,Mumba I, , Pin-400018","IN - Maharashtra,Maharashtra",918422975557,.,"smita.ambre@siemens.com, naik.sachin@siemens.com",www.siemens.com,"SIEMENS HEALTHCARE DIAGNOSTICS, INC",". DX WALPOLE, 333 CONEY STREET, EAS T WALPOLE MA 02032-1597 0 UNITED STATES",United States,0.0,408.0,USD,0.0,,0.0,,10.0,PCS,"(CLIA DIAGNOSTIC KITS) ATELLICA IM COV2T 100T, 11206711 (List 4, S/N:57)",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2032,India 2021-version9-tiers.csv
9184,2021-03-09 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,158.0,EUR,0.0,,0.0,,2.0,NOS,EP-Y0001424_OLMESARTAN MEDOXOMIL FOR SYSTEM SUITABILITY (10 MG) - (PHARMACEUTICAL REFERENCE STANDARD,0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2033,India 2021-version9-tiers.csv
9253,2021-03-09 03:00:00,38220090,Other,LGC PROMOCHEM INDIA PVT LTD,"No.142, 3Rd Floor, 5Th Cross, R.M.V.Extension,","IN - Bangalore, Karnataka",.,.,in@lgcpromochem.com,www.lgcpromochem.com,M/S. COUNCIL OF EUROPE/ CONSEIL DE,I'EUROPE 7 ALLEE KASTNER CS 30026 F - 67081  STRASBOURG 0 FRANCE,France,0.0,79.0,EUR,0.0,,0.0,,1.0,NOS,EP-Y0000648_TELMISARTAN (30 MG) - (PHARMACEUTICAL REFERENCE STANDARD),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2034,India 2021-version9-tiers.csv
36,2021-05-12 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,115625.0,USD,0.0,,0.0,,462500.0,NOS,DIAGNOSTICS BUFFER SOLUTION (COMPONENT OF COVID-19 AG ) STEB1021047,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2035,India 2021-version9-tiers.csv
59,2021-05-12 03:00:00,38220019,Other,"BIGTEC PVT LTD.,","No.100/1, Iii Floor, Anchorage-1, Richmond Road,","IN - Bangalore, Karnataka",33719999,.,sureshkini@bigtec.co.in,www.bigtec.co.in,LGC BIO SEARCH TECHNOLOGIES,,Denmark,0.0,560.0,EUR,0.0,,0.0,,1.0,NOS,"DUAL-LABELED PROBE,5 ATTO 565/3' BHQ-2, COV E P565,DUAL HPLC(SIZE:60NMOL DEL)(DIAGNOSTICS REAGENTS)(",0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2036,India 2021-version9-tiers.csv
164,2021-05-12 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,256.0,USD,0.0,,0.0,,1025.0,NOS,DIAGNOSTICS BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB102147,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2037,India 2021-version9-tiers.csv
199,2021-05-12 03:00:00,38220090,Other,IMMUNOCONCEPT INDIA PRIVATELTD.,"F-242 A, Ground Floor, Lane No. 7, Pandav Nagar,",IN - India,.,.,sales@immunconceptindia.com,www.immunconceptindia.com,EPITOPE DIAGNOSTICS INC,"7110 CARROLL ROAD SAN DIEGO, CA 92121 UNITED STATES 0",United States,0.0,2000.0,USD,0.0,,0.0,,10.0,PCS,KTR-1035 QUANTITATIVE SARS-COV-2 SPIKE PROTEIN IGG ELISA KIT (ELISA KIT FOR RUO) LIST NO.4 S.NO.32,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2038,India 2021-version9-tiers.csv
351,2021-05-12 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE,,United Kingdom,0.0,36641.0,INR,0.0,,0.0,,1.08,KGS,ANTI-SARS-COV-2 TOTAL CONTROL (NONUS)(DIAGNOSTIC KITS) (8 EA)IGST PAID UNDER PROTEST VIDE FILE NO.S/,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,2039,India 2021-version9-tiers.csv
359,2021-05-12 03:00:00,38220090,Other,STRAND LIFE SCIENCES PVT LTD,"146, 5Th Cross, R.M.V.Extension","IN - Bagnalore, Karnataka",.,.,chandru@strandls.com,www.strandls.com,JEFFREY LIU,,United States,0.0,1368.0,USD,0.0,,0.0,,0.04,KGS,"CLEANPLEX SARS-COV-2,FLEX PANEL-96SKU:91801(LAB REAGENTS FORRESEARCH PURPOSE ONLY)(1 PCS) ",0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2040,India 2021-version9-tiers.csv
410,2021-05-12 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,13750.0,USD,0.0,,0.0,,55000.0,NOS,DIAGNOSTICS BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB102146,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2041,India 2021-version9-tiers.csv
430,2021-05-12 03:00:00,38220019,Other,"BIGTEC PVT LTD.,","No.100/1, Iii Floor, Anchorage-1, Richmond Road,","IN - Bangalore, Karnataka",33719999,.,sureshkini@bigtec.co.in,www.bigtec.co.in,LGC BIO SEARCH TECHNOLOGIES,,Denmark,0.0,240.0,EUR,0.0,,0.0,,2.0,NOS,"PRIMER,RP HPLC PURIFIED COV # P1R-1 SIZE:50MOLDEL)(DIAGNOSTICS REAGENTS)(RESEARCH PURPOSE) ",0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,2042,India 2021-version9-tiers.csv
488,2021-05-12 03:00:00,38220019,Other,KARWA ENTERPRISES PRIVATE LIMITED,.,IN - India,.,.,.,.,FAPON INTERNATIONAL LIMITED,,China,0.0,89844.0,USD,0.0,,0.0,,3125.0,NOS,ANSTART ONE-STEP RT-PCR MIX (LYOPHILIZED) FOR FURTHER MANUFACTURING OF COVID RTPCR KIT NCK013-F100-E,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2043,India 2021-version9-tiers.csv
489,2021-05-12 03:00:00,38220090,Other,IMMUNOCONCEPT INDIA PRIVATELTD.,"F-242 A, Ground Floor, Lane No. 7, Pandav Nagar,",IN - India,.,.,sales@immunconceptindia.com,www.immunconceptindia.com,EPITOPE DIAGNOSTICS INC,"7110 CARROLL ROAD SAN DIEGO, CA 92121 UNITED STATES 0",United States,0.0,1250.0,USD,0.0,,0.0,,5.0,PCS,KTR-1036 QUANTITATIVE SARS-COV-2 NEUTRALIZING ANTIBODY ELISA KIT (ELISA KIT FOR RUO) LIST NO.4 S.NO.,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2044,India 2021-version9-tiers.csv
522,2021-05-12 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,512.0,USD,0.0,,0.0,,2050.0,NOS,DIAGNOSTICS BUFFER SOLUTION (COMONENT OF COVID-19 AG) LOT NO. STEB1021046,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,2045,India 2021-version9-tiers.csv
