,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
2240,7762,7763,2021-05-03 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN DELKENHEIM GERMANY,Ireland,0.0,18254.0,USD,0.0,,0.0,,92.0,NOS,6S6022 - ARC SARS COV2 IGGII QUANT 100T (CLIA DIAGNOSTIC KITL.4 SR.N0 .57) (92 NOS) (COO-Ireland,0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,7763,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,clia | clia,{'clia': 4} | {'clia': 4},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",2.0,10.5,10.5,1206 | 1190,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
2241,7794,7795,2021-05-03 03:00:00,38220019,Other,SPECTRAL DIAGNOSTICS PVT LTD,"501 & 502, Vikas Deep 189, Laxmi Nagar District Centre",IN - Delhi,.,.,arvind.singh@alere.com,www.alere.com,Abbott Rapid Dx North America LLC,,United States,0.0,477720.0,USD,0.0,,0.0,,1000.0,NOS,190000-ID NOW COVID-19 TEST KIT 24T (EUA,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,7795,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,"id,now","{'id,now': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,17.333333333333336,330,916 | 17 | 18 | 32 | 33 | 975,330
2242,7896,7897,2021-05-03 03:00:00,38220090,Other,ALLIANZ BIOINNOVATION,"A/4, Yadav Niwas, Nr. Jai Niwas, Mohili Village, Sakinaka,",IN - India,.,.,info@allianzbio.com,www.allianzbio.com,ACROBIOSYSTEMS INC,,China,0.0,3120.0,USD,0.0,,0.0,,12.0,NOS,..LABORATORY REAGENT - TAS-K022 Anti-SARS-CoV-2 NeutralizingAntibody Assay 96W 1(For Research Use On,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,7897,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,anti,{'anti': 20},,,10.0,0.0,10.0,777,,777
2243,7902,7903,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,107500.0,USD,0.0,,0.0,,430000.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020693,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,7903,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2244,7932,7933,2021-05-03 03:00:00,38220019,Other,BIO MERIEUX INDIA PVT.LTD.,"A-32, Mohan Co-Operative Industrialarea,",IN - New Delhi,.,.,biomerieux@gmail.com,.,BIOMERIEUX ASIA PACIFIC PTE. LTD.,,France,0.0,6532314.0,INR,0.0,,0.0,,600.0,NOS,SARS-COV-2 R-GENE (COVID-19 TESTING KIT),0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,7933,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,"gene,r | gene","{'gene,r': '1ea'} | {'gene': '1ea'}",biomerieux | biomerieux,{'biomerieux': 20} | {'biomerieux': 20},1.0,2.5,2.5,49 | 639,785 | 786,785 | 786
2245,7935,7936,2021-05-03 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN DELKENHEIM GERMANY,Ireland,0.0,1374.0,USD,0.0,,0.0,,5.0,NOS,6S6012 - ARC SARS COV2 IGGII QUANT CONT (DIAGNOSTIC REAGENT5 NOS) (COO-Ireland,0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,7936,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,diagnostic | cov2 | cov2 | cov2,{'diagnostic': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1338 | 1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
2246,7956,7957,2021-05-03 03:00:00,38220019,Other,RANDOX LABORATORIES INDIA PRIVATE LIMITED,"3Rd Flr., Godrej Coliseum, Somaiyahospital Road, Off Eastern Express","IN - Highway, Sion E, Mumbai, Maharashtra",.,.,jasmine.merchant@randox.com,www.randox.com,QNOSTICS LTD.,,United Kingdom,0.0,203.0,GBP,0.0,,0.0,,1.0,NOS,SCV2QC SARS-COV-2 Q CONTROLS (DIAGNOSTIC REAGENTS),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,7957,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,reagents,{'reagents': 4},,,2.0,0.0,2.0,66,,66
2247,7958,7959,2021-05-03 03:00:00,38220090,Other,DIASORIN TRIVITRON HEALTHCARE PRIVATE LIMITED,"New No.23, First Main Road, Cit Colony, Mylapore,",IN - Chennai,.,.,senguttuvenk@snpaa.com,www.snpaa.com,M/S. DIASORIN S.P.A.,,Italy,0.0,80000.0,INR,0.0,,0.0,,25.0,NOS,LIAISON CONTROL SARS-COV-2 S1/S2 IGG - 311451 ( DIAGNOSTIC REAGENT) COO. EUROPEAN UNION,0,,,,,,AHEMDABAD AIR ACC (INAMD4),,,,0,,,,,,,,,,,7959,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,"liaison,s1s2,igg","{'liaison': 20, 'igg': 4, 's1s2': '1ea'}","diasorin,spa","{'diasorin': 20, 'spa': '1ea'}",25.0,21.0,62.0,780,378,378
2248,7966,7967,2021-05-03 03:00:00,38220019,Other,RANDOX LABORATORIES INDIA PRIVATE LIMITED,"3Rd Flr., Godrej Coliseum, Somaiyahospital Road, Off Eastern Express","IN - Highway, Sion E, Mumbai, Maharashtra",.,.,jasmine.merchant@randox.com,www.randox.com,QNOSTICS LTD.,,United Kingdom,0.0,777.0,GBP,0.0,,0.0,,1.0,NOS,SCV2AQP SARS-COV-2 ANALYTICAL Q PANEL (DIAGNOSTIC REAGENTS),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,7967,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,reagents,{'reagents': 4},,,2.0,0.0,2.0,66,,66
2249,7977,7978,2021-05-03 03:00:00,38220090,Other,ALLIANZ BIOINNOVATION,"A/4, Yadav Niwas, Nr. Jai Niwas, Mohili Village, Sakinaka,",IN - India,.,.,info@allianzbio.com,www.allianzbio.com,ACROBIOSYSTEMS INC,,China,0.0,294.0,USD,0.0,,0.0,,1.0,NOS,..LABORATORY REAGENT - TAS-K002 Anti-SARS-CoV-2 Antibody IgGTiter Serologic Assay Kit 96W(For Resear,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,7978,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,anti,{'anti': 20},,,10.0,0.0,10.0,777,,777
2250,8002,8003,2021-05-03 03:00:00,38220090,Other,PREMAS LIFE SCIENCES PRIVATE LIMITED,"Plot No.153, Okhla Industrial Area, Phase-Iii New Delhi, Na",IN - India,.,.,pawangupta007@ymail.com,.,GENSCRIPT USA INC. CUSTOMER SERVICE,"860 CENTENNIAL AVE. PISCATAWAY , NJ 08854 USA 0 US",China,0.0,9750.0,USD,0.0,,0.0,,20.0,NOS,"LABORATORY REAGENTS SARS-COV-2 SPIKE S1-RBD IgG&IgM ELISA DETECTION KIT (LIST 4, S NO.32) (FOR RESEA",0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8003,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,elisa | elisa | elisa | elisa,{'elisa': 20} | {'elisa': 20} | {'elisa': 20} | {'elisa': 20},usa | usa,{'usa': '1ea'} | {'usa': '1ea'},10.0,0.5,14.333333333333334,1200 | 609 | 1202 | 1212,1214 | 127,1214
2251,8026,8027,2021-05-03 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER HEALTH SCIENCES B.V.,RIGAWEG 22 9723 TH GRONINGEN THE NE THRELANDS 0 Netherlands,Netherlands,0.0,105848.0,USD,0.0,,0.0,,2600.0,KGS,COVID KIT - CMG-1033-S - CHEMAGIC VIRAL DNA/RNA 300 KIT H96(200 PCS) (MD 15 LIC NO.IMP/IVD/2020/0010,0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8027,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,s | viral | md,{'s': '1ea'} | {'viral': 1} | {'md': '1ea'},perkinelmer,{'perkinelmer': 20},0.5,20.0,20.0,995 | 217 | 1008,496,496
2252,8044,8045,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,109375.0,USD,0.0,,0.0,,437500.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020694,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8045,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2253,8058,8059,2021-05-03 03:00:00,38220090,Other,"INVITROGEN BIOSERVICES INDIA P.LTD,","Ground Floor, Citius, First Technology Place, No.3, Export Promotion Indus","IN - Trial Park, Whitefield, Bangalore",41785400,.,nagabushana.reddy@lifetech.com,www.lifetech.com,LIFE TECHNOLOGIES CORPORATION.,,United States,0.0,1831157.0,INR,0.0,,0.0,,100.0,NOS,A47532 TAQMAN 2019NCOV ASSAY KIT V1 50 RXN EA (LABORATORY REAGENTS)(DUTY UNDER PROTEST CUSTOM LETTER,0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,8059,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay,{'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4},"corporation,life,technologies | corporation,life,technologies | corporation,life,technologies | corporation,life,technologies","{'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'}",2.0,10.5,10.5,1253 | 84 | 1280 | 516 | 318 | 41 | 508 | 46 | 1017 | 51 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,928 | 930 | 929 | 994,928 | 930 | 929 | 994
2254,8065,8066,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,469.0,USD,0.0,,0.0,,1875.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020673,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8066,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2255,8080,8081,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,188.0,USD,0.0,,0.0,,750.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020672,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8081,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2256,8081,8082,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,500.0,USD,0.0,,0.0,,2000.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020626,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8082,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2257,8082,8083,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,344.0,USD,0.0,,0.0,,1375.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020692,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8083,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2258,8100,8101,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,43750.0,USD,0.0,,0.0,,175000.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020695,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8101,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2259,8109,8110,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,86875.0,USD,0.0,,0.0,,347500.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020625,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8110,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2260,8146,8147,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,356.0,USD,0.0,,0.0,,1425.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020694,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8147,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2261,8165,8166,2021-05-03 03:00:00,38220019,Other,ABBOTT HEALTH CARE PRIVATE LIMITED,"Unit Nos.3&4, Corporate Park, Sion-Trombay Road, Chembur, 400071",IN - Mumbai. Maharashtra,5978888,5978846,niranjani.shetty@abbott.com,www.abbott.co.in,ABBOTT DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 D-65205 WIESBADEN DELKENHEIM GERMANY,Ireland,0.0,1174.0,USD,0.0,,0.0,,5.0,NOS,6S6002 - ARC SARS COV2 IGGII QUANT CAL (DIAGNOSTIC REAGENT5 NOS) (COO-Ireland,0,,,,,,CHENNAI AIR CARGO ACC (INMAA4),,,,0,,,,,,,,,,,8166,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,diagnostic | cov2 | cov2 | cov2,{'diagnostic': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics | abbott,diagnostics","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1338 | 1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
2262,8166,8167,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,108125.0,USD,0.0,,0.0,,432500.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020673,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8167,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2263,8167,8168,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,62.0,USD,0.0,,0.0,,250.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020671,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8168,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2264,8193,8194,2021-05-03 03:00:00,38220090,Other,"INVITROGEN BIOSERVICES INDIA P.LTD,","Ground Floor, Citius, First Technology Place, No.3, Export Promotion Indus","IN - Trial Park, Whitefield, Bangalore",41785400,.,nagabushana.reddy@lifetech.com,www.lifetech.com,LIFE TECHNOLOGIES CORPORATION....,,United States,0.0,1835314.0,INR,0.0,,0.0,,1.83,LTR,A50748 COVIPATH ASSAY MULTIPLEX BULK (LABORATORY REAGENTS),0,,,,,,BANGALORE ACC (INBLR4),,,,0,,,,,,,,,,,8194,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,assay | assay | assay | reagents | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay,{'assay': 4} | {'assay': 4} | {'assay': 4} | {'reagents': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4},"corporation,life,technologies | corporation,life,technologies | corporation,life,technologies | corporation,life,technologies","{'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'} | {'life_technologies': 20, 'corporation': '1ea'}",2.0,10.5,10.5,1253 | 84 | 1280 | 66 | 516 | 318 | 41 | 508 | 46 | 1017 | 51 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,928 | 930 | 929 | 994,928 | 930 | 929 | 994
2265,8202,8203,2021-05-03 03:00:00,38220090,Other,PERKIN ELMER (INDIA) PVT. LTD.,"Unit No.3, 8Th Floor, B Wing, Trade, Star, Opp.Lotus Suites, J.B.Nagar, 400059","IN - Andheri, Maharashtra.",9102225334645,91-02225335940,"bhaleraosq@labindia.com, alok.kumar@perkinelmer.com",www.perkinelmer.com,PERKINELMER SINGAPORE PTE LTD,,United States,0.0,919.0,USD,0.0,,0.0,,0.2,KGS,NOVA-5349-096 - NEXTFLEX SARS-COV-2 SEQ KIT (9) (BATCH NO.D11715) (1 NOS),0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8203,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,seq | seq,{'seq': '1ea'} | {'seq': '1ea'},perkinelmer,{'perkinelmer': 20},0.5,20.0,20.0,976 | 333,496,496
2266,8214,8215,2021-05-03 03:00:00,38220090,Other,ALLIANZ BIOINNOVATION,"A/4, Yadav Niwas, Nr. Jai Niwas, Mohili Village, Sakinaka,",IN - India,.,.,info@allianzbio.com,www.allianzbio.com,ACROBIOSYSTEMS INC,,China,0.0,4209.0,USD,0.0,,0.0,,5.0,NOS,"..LABORATORY REAGENT - S1N-VM226 Biotinylated Anti-SARS-CoV-2 Spike RBD Neutralizing Antibody, Chime",0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8215,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,anti,{'anti': 20},,,10.0,0.0,10.0,777,,777
2267,8227,8228,2021-05-03 03:00:00,38220090,Other,SD BIOSENSOR HEALTHCARE PVT. LTD,"Scr- 34, Sector- 15 Part-Ii, 122001",IN - Gurgaon,0124-4540907,.,allen@sdbiosensor.com,www.sdbiosensor.com,BIONOTE INC.,,South Korea,0.0,219.0,USD,0.0,,0.0,,875.0,NOS,DIAGNOSTIC BUFFER SOLUTION (COMPONENT OF COVID-19 AG) LOT NO. STEB1020625,0,,,,,,DELHI AIR CARGO ACC (INDEL4),,,,0,,,,,,,,,,,8228,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,ag | ag,{'ag': 4} | {'ag': 4},bionote | bionote | bionote,{'bionote': 20} | {'bionote': 20} | {'bionote': 20},4.0,20.0,44.0,160 | 152,462 | 463 | 900,462
2268,8280,8281,2021-05-02 03:00:00,38220019,Other,"ORTHO CLINICAL DIAGNOSTICS INDIA PVT.LTD.,","Unit No. 403, 4Th Floor, Leela, Business Park, Andheri Kurla Rd., 400059","IN - Andheri-East, Mumbai, Maharashtra",09821093859,.,sganus2its@jnj.com,www.orthoclinical.com,ORTHO-CLINICAL DIAGNOSTICS FRANCE,,United Kingdom,0.0,3998400.0,INR,0.0,,0.0,,84.64,KGS,ANTI-SARS-COV-2 IGG RGNT PACK (NONUS)L.4 (57) (CLIA DIAGNOSTICS KITS)(600 EA),0,,,,,,SAHAR AIR CARGO ACC (INBOM4),,,,0,,,,,,,,,,,8281,Trade Atlas - 01-03-2022 - File ID 6824420867.xlsx,"igg,anti","{'anti': 20, 'igg': 4}","diagnostics,clinical,ortho | diagnostics,clinical,ortho","{'clinical_ortho': 20, 'diagnostics': '1ea'} | {'clinical_ortho': 20, 'diagnostics': '1ea'}",12.0,21.0,42.333333333333336,895,742 | 743,743
