no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
2684,2021-09-16 03:00:00,38220090,Lain-lain,PT. MEDIKA INFRA CIPTA OPTIMA,"JL. RAYA BUKIT GADING, GADING BUKTI INDAH BLOK L/18 KEL.KELAPA GADING",ID - Indonesia,.,.,.,.,MARCELL CO. LTD,"228 REHOBOTH, 102, GARAK-RO, SONGPA-GU, SEOUL KORE",South Korea,0.0,150643.43,USD,142.0,Kg.,142.0,Kg.,500.0,BX,VERI-Q COVID-19 MULTIPLEX DETECTION KIT 50.000 PCS (100 TEST A KIT) BAIK DAN BARU,3,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,929,Indonesia 2021-version-13.csv
2690,2021-09-16 03:00:00,38220090,Lain-lain,PT. RADHA AMRITA MAKMUR,"18 PARC PLACE SCBD KINGSLAND TOWER LT.3 JL.JEND.SUDIRMAN 52-53, KEL.SE",ID - Indonesia,.,.,.,.,"ACKTIV TECHNOLOGY CO.,LTD","#902,HEOJUN ROAD 217, GANGSEO-GU, SEOUL, KOREA, 07",South Korea,0.0,120000.0,USD,2130.55,Kg.,2209.0,Kg.,5000.0,BX,ALL CHECK COVID19 AG (20 TESTS/BOX),139,CT,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,930,Indonesia 2021-version-13.csv
2695,2021-09-16 03:00:00,38220090,Lain-lain,PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,90000.0,USD,10.08,Kg.,185.0,Kg.,200.0,EA,EN-SWER TM COVID-19 RT-PCR KIT (1KIT / 100 RNX),0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,931,Indonesia 2021-version-13.csv
2723,2021-09-16 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT RAPID DX INTERNATIONAL LTD,PARKMORE EAST BUSINESS PARK BALLYBRIT GALWAY,Ireland,0.0,3229714400.0,IDR,760.0,Kg.,760.0,Kg.,400.0,KT,ID NOW COVID-19 TEST KIT 24T (OUS) BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),CHICAGO,KOREAN AIRLINES,,0,,,United States,,,,,,,,932,Indonesia 2021-version-13.csv
2741,2021-09-16 03:00:00,38220090,Lain-lain,PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,17100.0,USD,1.92,Kg.,185.0,Kg.,38.0,EA,EN-SWER TM COVID-19 RT-PCR KIT (1KIT / 100 RNX),5,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,933,Indonesia 2021-version-13.csv
2782,2021-09-16 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,1329.6,USD,25.67,Kg.,534.0,Kg.,20.0,PCE,MINDRAY CREA CREATININE KIT (SARCOSINE OXIDASE METHOD) TYPE : CRE0203,0,CT,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,934,Indonesia 2021-version-13.csv
2852,2021-09-15 03:00:00,38220090,Lain-lain,PT. SURYA SUKSES PERKASA,"JL.PARADISE TIMUR RAYA BLOK F21 NO.52,SUNTER AGUNG,TANJUNG PRIOK,JKT",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO., LTD.","NO.1 YICHUANG ROAD,YUHANG SUB-DISTRICT, YUHANG,",China,0.0,95000.0,USD,1304.0,Kg.,1356.0,Kg.,100000.0,PCE,COVID-19 ANTIGEN RAPID TEST CASSETTE,0,PK,,,,,SOEKARNO-HATTA (U),WUHAN,JT,,0,,,China,,,,,,,,935,Indonesia 2021-version-13.csv
2872,2021-09-15 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,174.47,USD,0.23,Kg.,43.0,Kg.,4.0,EA,6R8602 ARC SARS - COVID -2 CAL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,936,Indonesia 2021-version-13.csv
2876,2021-09-15 03:00:00,38220090,Lain-lain,PT. SURYA SUKSES PERKASA,"JL.PARADISE TIMUR RAYA BLOK F21 NO.52,SUNTER AGUNG,TANJUNG PRIOK,JKT",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO., LTD.","NO.1 YICHUANG ROAD,YUHANG SUB-DISTRICT, YUHANG,",China,0.0,95000.0,USD,1264.0,Kg.,1355.0,Kg.,100000.0,PCE,COVID-19 ANTIGEN RAPID TEST CASSETTE,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,937,Indonesia 2021-version-13.csv
2887,2021-09-15 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,707.71,USD,0.94,Kg.,43.0,Kg.,3.0,EA,6S6002 ARC SARS - COV2 IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,938,Indonesia 2021-version-13.csv
2956,2021-09-15 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SATU MEDIKA PRATAMA,MENARA KARYA LANTAI 11 UNIT D JL. H.R. RASUNA SAID BLOK X.5 KAVLING 1-2,ID - Indonesia,.,.,.,.,LX INTERNATIONAL CORP.,"58, SAEMUNAN-RO, JONGNO-GU, SEOUL, 03184, KOREA",South Korea,0.0,700000.0,USD,920.0,Kg.,920.0,Kg.,100000.0,NIU,BIOSEWOOM (PCR) REAL-Q┬╢2019-NCOV DETECTION KIT,40,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,939,Indonesia 2021-version-13.csv
2957,2021-09-15 03:00:00,38220090,Lain-lain,PT. TEMPO,GEDUNG TEMPO SCAN TOWER JL.HR.RASUNA SAID KAV.3-4 KEL.KUNINGAN TIMUR K,ID - Indonesia,.,.,.,.,"JOYSBIO (TIANJIN) BIOTECHNOLOGY CO., LTD",TIANJIN INTERNATIONAL JOINT ACADEMY OF BIOMEDICINE,China,0.0,32240.0,USD,195.63,Kg.,340.0,Kg.,12500.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST KIT (COLLOIDAL GOLD) BAIK & BARU,27,PK,,,,,SOEKARNO-HATTA (U),TIANJIN,KOREAN AIRLINE,,0,,,China,,,,,,,,940,Indonesia 2021-version-13.csv
3006,2021-09-15 03:00:00,38220090,Lain-lain,PT. LABORINDO SARANA,"JL.ARTERI PONDOK INDAH NO.8-A KEL.KEBAYORAN LAMA SELATAN, KEC.KEBAYORA",ID - Indonesia,.,.,.,.,AMT PTE LTD,3 TUAS LANE SINGAPORE 638612 SINGAPORE,Singapore,0.0,3265.9,USD,16.0,Kg.,16.0,Kg.,300.0,PCE,CKFG0002-8 RESOLUTE 2.0 SARS-COV-2 DIRECT DETECTION KIT BAIK,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SQ,,0,,,Singapore,,,,,,,,941,Indonesia 2021-version-13.csv
3028,2021-09-15 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"ACON BIOTECH (HANGZHOU) CO.,LTD.","NO.210 ZHENZHONG ROAD,WEST LAKE DISTRICT HANGZHOU",China,0.0,160440.54,USD,2225.6,Kg.,2589.0,Kg.,166400.0,PCE,"SARS-COV-2 ANTIGEN RAPID TEST (25T/KIT,FLOWFLEX BRAND )-NASAL SWAB / AKL  20303026620 KOND BAIK&BARU",208,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA CARGO AIRLI,,0,,,China,,,,,,,,942,Indonesia 2021-version-13.csv
3033,2021-09-15 03:00:00,38220090,Lain-lain,PT. TRINISYAH ERSA PRATAMA,GEDUNG MENARA KARYA LANTAI 16 JL. H.R. RASUNA SAID BLOK X.5 KAV 1-2 JA,ID - Indonesia,.,.,.,.,VELA OPERATIONS SINGAPORE PTE. LTD,#05-07 THE KENDALL 50 SCIENCE PARK ROAD SINGAPORE,Singapore,0.0,75254.4,USD,140.0,Kg.,140.0,Kg.,78.0,NIU,VIROKEY SARS-COV-2 RT-PCR TEST V2.0(EUA),0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,943,Indonesia 2021-version-13.csv
3077,2021-09-15 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH MAURENS-SCOPONT 81 81470 FR,France,0.0,611800.0,USD,1865.0,Kg.,1865.0,Kg.,3000.0,KT,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,ETIHAD AIRWAYS,,0,,,Sweden,,,,,,,,944,Indonesia 2021-version-13.csv
3124,2021-09-15 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,2762.54,USD,3.68,Kg.,43.0,Kg.,10.0,EA,6S6012 ARC SARS - COV2 IGGII QUANT CONT,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,945,Indonesia 2021-version-13.csv
3197,2021-09-14 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"ZHEJIANG KUAYE BIOTECHNOLOGY CO., LTD.","ADD: NO.3 WORKSHOP, PHARMACEUTICAL INDUSTRIAL PARK",China,0.0,133082.1,USD,3295.0,Kg.,3695.0,Kg.,200000.0,E53,KY-BIO COVID-19 AG TEST,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,LION AIRLINES,,0,,,China,,,,,,,,946,Indonesia 2021-version-13.csv
3200,2021-09-14 03:00:00,38220090,Lain-lain,PT. SIEMENS HEALTHINEERS INDONESIA,PERKANTORAN HIJAU ARKADIA TOWER F LT.18 JL.TAHI BONAR SIMATUPANG KAV.8,ID - Indonesia,.,.,.,.,"SIEMENS HEALTHCARE DIAGNOSTICS,INC.DX IN","2150, STANLEY ROAD, SUITE 151 PLAINFIELD IN 46168",United States,0.0,553.18,USD,7.7,Kg.,7.7,Kg.,5.0,BX,MODEL: 11206710  ADVIA CENTUAR COV2T READYPACK,1,CT,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,CARGOLUX AIRLINES,,0,,,United States,,,,,,,,947,Indonesia 2021-version-13.csv
3201,2021-09-14 03:00:00,38220090,Lain-lain,PT. INODIA,PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO.24 KEDOYA SELATAN KEBON JERUK,ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD,8 COMMONWEALTH LANE #02-02 SINGAPORE,Italy,0.0,15628.09,USD,90.95,Kg.,149.0,Kg.,80.0,PCE,QIASTAT-DX RESPIRATORY SARS-COV-2 PANEL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,948,Indonesia 2021-version-13.csv
3266,2021-09-14 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,26882.54,USD,372.21,Kg.,1946.0,Kg.,80.0,EA,6R8622 ARC SARS-COV-2 IGG 100T OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,949,Indonesia 2021-version-13.csv
3269,2021-09-14 03:00:00,38220090,Lain-lain,PT. INODIA,PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO.24 KEDOYA SELATAN KEBON JERUK,ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD,8 COMMONWEALTH LANE #02-02 SINGAPORE,Italy,0.0,4688.59,USD,27.29,Kg.,149.0,Kg.,24.0,PCE,QIASTAT-DX RESPIRATORY SARS-COV-2 PANEL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,950,Indonesia 2021-version-13.csv
3277,2021-09-14 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"ACON BIOTECH (HANGZHOU) CO.,LTD.","NO.210 ZHENZHONG ROAD,WEST LAKE DISTRICT HANGZHOU",China,0.0,138305.56,USD,2225.6,Kg.,2572.0,Kg.,166400.0,PCE,"SARS-COV-2 ANTIGEN RAPID TEST (25T/KIT,FLOWFLEX BRAND )-NASAL SWAB / AKL  20303026620 KOND BAIK&BARU",208,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA CARGO AIRLI,,0,,,China,,,,,,,,951,Indonesia 2021-version-13.csv
3289,2021-09-14 03:00:00,38220090,Lain-lain,PT. INODIA,PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO.24 KEDOYA SELATAN KEBON JERUK,ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD,8 COMMONWEALTH LANE #02-02 SINGAPORE,Italy,0.0,586.08,USD,3.41,Kg.,149.0,Kg.,3.0,PCE,QIASTAT-DX RESPIRATORY SARS-COV-2 PANEL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,952,Indonesia 2021-version-13.csv
3371,2021-09-14 03:00:00,38220090,Lain-lain,PT. INODIA,PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO.24 KEDOYA SELATAN KEBON JERUK,ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD,8 COMMONWEALTH LANE #02-02 SINGAPORE,Italy,0.0,3125.73,USD,18.19,Kg.,149.0,Kg.,16.0,PCE,QIASTAT-DX RESPIRATORY SARS-COV-2 PANEL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,953,Indonesia 2021-version-13.csv
3411,2021-09-14 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,40266.33,USD,557.52,Kg.,1946.0,Kg.,200.0,EA,6S6022 ARC SARS-COV-2 IGGII QUANT 100T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,954,Indonesia 2021-version-13.csv
3445,2021-09-14 03:00:00,38220090,Lain-lain,PT. INODIA,PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO.24 KEDOYA SELATAN KEBON JERUK,ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD,8 COMMONWEALTH LANE #02-02 SINGAPORE,Italy,0.0,195.36,USD,1.14,Kg.,149.0,Kg.,1.0,PCE,QIASTAT-DX RESPIRATORY SARS-COV-2 PANEL,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,955,Indonesia 2021-version-13.csv
3484,2021-09-14 03:00:00,38220090,Lain-lain,PT. ANSARI JAYA SAKTI,WAHANA GRAHA BUILDING LT-3 JL. WARUNG BUNCIT RAYA NO.2 MAMPANG PRAPATA,ID - Indonesia,.,.,.,.,INTERNATIONAL SOS MONGOLIA LLC,"4A BUILDING,BIG RING ROAD,15TH MICRO DISTRIC,7TH K",Mongolia,0.0,28400.0,USD,11.0,Kg.,11.0,Kg.,20.0,EA,VITAPCR SARS-COV-2 ASSAY,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Mongolia,,,,,,,,956,Indonesia 2021-version-13.csv
3520,2021-09-14 03:00:00,38220090,Lain-lain,PT. MURNI SADAR,JL. JAWA NO.2 LK.II GANG BUNTU MEDAN TIMUR KOTA MEDAN SUMATRA UTARA,ID - Indonesia,.,.,.,.,CAMTECH DIAGNOSTICS PTE LTD,"5 JALAN KILANG BARAT,#01-01 PETRO CENTRE SINGAPORE",Singapore,0.0,105759.48,SGD,101.0,Kg.,101.0,Kg.,10000.0,E53,COVID 19 RT-QPCR KIT (100 TEST/KIT),0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,957,Indonesia 2021-version-13.csv
3550,2021-09-14 03:00:00,38220090,Lain-lain,PT. SURYA SUKSES PERKASA,"JL.PARADISE TIMUR RAYA BLOK F21 NO.52,SUNTER AGUNG,TANJUNG PRIOK,JKT",ID - Indonesia,.,.,.,.,"SHENZHEN HUIAN BIOSCI TECHNOLOGY CO.,LTD","3F/4F BLK 3,HANGCHENG HEDONG INDUSTRIAL PARK, XIXI",China,0.0,550.0,USD,9.0,Kg.,9.0,Kg.,500.0,PCE,SARS-COV-2 ANTIGEN TEST KIT (COLLOIDAL GOLD),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,958,Indonesia 2021-version-13.csv
3606,2021-09-13 03:00:00,38220090,Lain-lain,PT. NEXT LEVEL MEDICAL,"KOMPLEK GADING BUKIT INDAH BLOK TB KAVLING NO. 30 LT. 3 JL. BUKIT GADING RAYA - KELAPA GADING BARAT,",ID - Indonesia,.,.,.,.,"NEXTWAY KOREA CO., LTD","507 BYUCKSAN SUNYOUNG TECHNOPIA 196-5, OJEON-DONG┬╢UIWANG-SI GYEONGGI-DO, 437-821, SOUTH KOREA",South Korea,0.0,12705.0,USD,30.0,Kg.,64.0,Kg.,33.0,KT,LABORATORY REAGENT (COVID-19) POWERCHEKΓäó SARS-COV-2 REAL-TIME PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,,0,,,North Korea,,,,,,,,959,Indonesia 2021-version-13.csv
3666,2021-09-13 03:00:00,38220090,Lain-lain,PT. ALAM PUTRA SAKTI,RUKAN GRAHA CEMPAKA MAS BLOK B NO.16 JL. LETJEN SUPRAPTO JAKARTA,ID - Indonesia,.,.,.,.,ZHUHAI LIVZON DIAGNOSTIC INC,"NO. 266, TONGCHANG ROAD, NANPING ZHUHAI, GUANGDONG",China,0.0,8634.28,USD,142.0,Kg.,164.0,Kg.,9800.0,SET,LIVZON RAPID TEST FOR SARS-COV-2 ANTIGEN (LATERAL FLOW) -,20,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,MALAYSIAN AIRLINE,,0,,,China,,,,,,,,960,Indonesia 2021-version-13.csv
3683,2021-09-13 03:00:00,38220090,Lain-lain,PT. NEXT LEVEL MEDICAL,"KOMPLEK GADING BUKIT INDAH BLOK TB KAVLING NO. 30 LT. 3 JL. BUKIT GADING RAYA - KELAPA GADING BARAT,",ID - Indonesia,.,.,.,.,"NEXTWAY KOREA CO., LTD","507 BYUCKSAN SUNYOUNG TECHNOPIA 196-5, OJEON-DONG┬╢UIWANG-SI GYEONGGI-DO, 437-821, SOUTH KOREA",South Korea,0.0,15400.0,USD,30.0,Kg.,64.0,Kg.,40.0,KT,LABORATORY REAGENT (COVID-19) POWERCHEKΓäó SARS-COV-2 REAL-TIME PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,,0,,,North Korea,,,,,,,,961,Indonesia 2021-version-13.csv
3693,2021-09-13 03:00:00,38220090,Lain-lain,PT. LANIROS DIAN PHARMA,GEDUNG SATRIO TOWER LT.22 JL. PROF DR SATRIO KAV C4 NO 5RT.007 RW 002,ID - Indonesia,.,.,.,.,ACRO BIOTECH INC.,"9500 7TH ST,UNIT M,RANCHO CUCAMONGA,CA91730",United States,0.0,90300.5,USD,1478.75,Kg.,1609.0,Kg.,100000.0,PCE,"JUSCHEK COVID-19 ANTIGEN RAPID TEST,20T/KIT (NASOPHARYNGEAL SWAB)",125,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,LION AIR,,0,,,United States,,,,,,,,962,Indonesia 2021-version-13.csv
3726,2021-09-13 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"ACON BIOTECH (HANGZHOU) CO.,LTD.","NO.210 ZHENZHONG ROAD,WEST LAKE DISTRICT HANGZHOU",China,0.0,158033.48,USD,2236.3,Kg.,2594.0,Kg.,167200.0,PCE,"SARS-COV-2 ANTIGEN RAPID TEST (25T/KIT,FLOWFLEX BRAND )-NASAL SWAB / AKL  20303026620 KOND BAIK&BARU",209,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA CARGO AIRLI,,0,,,China,,,,,,,,963,Indonesia 2021-version-13.csv
3743,2021-09-11 03:00:00,38220090,Lain-lain,PT STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR",ID - Indonesia,.,.,.,.,BIONEER┐CORPORATION,"8-11,┐MUNPYEONG-SEORO DAEDEOK-GU,┐DAEJOEN 34302,┐K",South Korea,0.0,5.35,USD,0.02,Kg.,600.0,Kg.,5.0,PCE,ACCUPOWER SARS-COV-2 VARIANTS ID REAL-TIME RT-PCR KIT (48T) - FOC,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,964,Indonesia 2021-version-13.csv
3745,2021-09-11 03:00:00,38220090,Lain-lain,PT STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR",ID - Indonesia,.,.,.,.,BIONEER┐CORPORATION,"8-11,┐MUNPYEONG-SEORO DAEDEOK-GU,┐DAEJOEN 34302,┐K",South Korea,0.0,138720.02,USD,547.2,Kg.,600.0,Kg.,450.0,PCE,ACCUPOWER COVID-19 MULTIPLEX REAL-TIME RT-PCR KIT(96T),0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,965,Indonesia 2021-version-13.csv
3747,2021-09-11 03:00:00,38220090,Lain-lain,PT STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR",ID - Indonesia,.,.,.,.,BIONEER┐CORPORATION,"8-11,┐MUNPYEONG-SEORO DAEDEOK-GU,┐DAEJOEN 34302,┐K",South Korea,0.0,5.35,USD,0.02,Kg.,600.0,Kg.,5.0,PCE,ACCUPOWER SARS-COV-2 VARIANTS ID2 REAL-TIME RT-PCR KIT (48T),0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,966,Indonesia 2021-version-13.csv
3748,2021-09-11 03:00:00,38220090,Lain-lain,PT. PAX GLOBAL INTERNATIONAL,"RUKO PANGERAN JAYAKARTA CENTER BLOK E2 NO. 14, MANGGA DUA SELATAN, SAW",ID - Indonesia,.,.,.,.,PAX GLOBAL INC,"PARNAS TOWER 29TH FLOOR 521 TEHERAN-RO, GANGNAM-GU",South Korea,0.0,46317.0,USD,12.0,Kg.,12.0,Kg.,45.0,BX,WIZ DX TM COVID-19 CRSYTAL MIX PCR KIT (48 TEST PER BOX) BAIK DAN BARU,1,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,967,Indonesia 2021-version-13.csv
3751,2021-09-11 03:00:00,38220090,Lain-lain,PT STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR",ID - Indonesia,.,.,.,.,BIONEER┐CORPORATION,"8-11,┐MUNPYEONG-SEORO DAEDEOK-GU,┐DAEJOEN 34302,┐K",South Korea,0.0,42.81,USD,0.17,Kg.,600.0,Kg.,40.0,PCE,"ACCUPOWER SARS-COV-2 MULTIPLEX REAL-TIME RT-PCR KIT, POSITIVE CONTROL - FOC",0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,968,Indonesia 2021-version-13.csv
